Index     FlowId          Size              Sent              Recv              FCT               PfcDur            
99         60              6.589             6.603             6.589             127.326           0                 
100        567             6.621             6.635             6.621             578.695           0                 
101        890             6.63              6.644             6.63              615.415           0                 
102        55              6.637             6.637             6.637             260.841           0                 
103        272             6.685             6.699             6.685             441.776           0                 
104        747             6.689             6.717             6.689             259.288           0                 
105        495             6.782             6.81              6.782             293.156           0                 
106        721             6.79              6.832             6.79              101.049           0                 
107        500             6.803             6.803             6.803             123.006           0                 
108        928             7.205             7.317             7.205             8.778             0                 
109        287             7.24              7.268             7.24              496.204           0                 
110        610             7.255             7.283             7.255             223.262           0                 
111        303             7.361             7.403             7.361             317.541           0                 
112        37              7.418             7.46              7.418             174.81            0                 
113        423             7.568             7.582             7.568             1272.43           0                 
114        412             7.603             7.659             7.603             475.472           0                 
115        527             7.716             7.73              7.716             59.96             0                 
116        286             7.818             7.846             7.818             183.892           0                 
117        252             7.875             7.917             7.875             589.012           0                 
118        245             7.958             8.07              7.958             347.33            0                 
119        592             7.997             8.025             7.997             1010.17           0                 
120        264             8.016             8.058             8.016             139.608           0                 
121        222             8.264             8.334             8.264             397.097           0                 
122        315             8.282             8.338             8.282             352.564           0                 
123        196             8.516             8.572             8.516             1489.42           0                 
124        795             8.607             8.649             8.607             74.448            0                 
125        525             8.722             8.848             8.722             21.226            0                 
126        421             8.731             8.857             8.731             24.541            0                 
127        397             8.749             8.791             8.749             774.614           0                 
128        723             8.876             8.932             8.876             680.652           0                 
129        555             8.888             8.944             8.888             644.679           0                 
130        210             8.903             9.029             8.903             108.081           0                 
131        19              8.993             9.049             8.993             163.23            0                 
132        667             9                 9.126             9                 19.246            0                 
133        643             9.039             9.109             9.039             235.618           0                 
134        518             9.047             9.103             9.047             198.549           0                 
135        551             9.058             9.114             9.058             1219.76           0                 
136        181             9.207             9.291             9.207             935.163           0                 
137        47              9.215             9.257             9.215             352.635           0                 
138        769             9.48              9.536             9.48              253.084           0                 
139        439             9.481             9.537             9.481             1462.57           0                 
140        229             9.548             9.59              9.548             543.125           0                 
141        134             9.596             9.638             9.596             785.944           0                 
142        897             9.627             9.669             9.627             510.536           0                 
143        400             9.827             9.967             9.827             1249.7            0                 
144        768             9.92              9.962             9.92              1098.16           0                 
145        368             9.946             10.016            9.946             994.375           0                 
146        243             9.992             10.048            9.992             783.742           0                 
147        644             9.997             10.067            9.997             286.405           0                 
148        657             10.983            11.137            10.983            107.071           0                 
149        778             11.137            11.221            11.137            360.161           0                 
150        342             11.251            11.335            11.251            380.992           0                 
151        72              11.427            11.511            11.427            596.498           0                 
152        757             11.437            11.605            11.437            9.211             0                 
153        102             11.455            11.525            11.455            716.59            0                 
154        200             11.51             11.608            11.51             202.444           0                 
155        893             11.559            11.657            11.559            210.602           0                 
156        21              11.561            11.645            11.561            56.779            0                 
157        373             11.721            11.819            11.721            705.136           0                 
158        94              12.164            12.276            12.164            62.082            0                 
159        791             12.203            12.385            12.203            755.167           0                 
160        908             12.243            12.327            12.243            848.096           0                 
161        703             12.611            12.695            12.611            230.331           0                 
162        25              12.626            12.808            12.626            9.789             0                 
163        393             12.731            12.829            12.731            1014.61           0                 
164        253             12.938            13.036            12.938            776.625           0                 
165        621             12.952            13.134            12.952            240.39            0                 
166        419             13.186            13.312            13.186            1307.03           0                 
167        618             13.435            13.561            13.435            918.058           0                 
168        188             13.448            13.574            13.448            860.358           0                 
169        451             13.918            14.114            13.918            407.925           0                 
170        402             13.922            14.118            13.922            11.068            0                 
171        885             14.287            14.427            14.287            642.636           0                 
172        823             14.659            14.785            14.659            1182.89           0                 
173        931             14.79             14.944            14.79             135.407           0                 
174        604             15.201            15.411            15.201            294.474           0                 
175        463             15.685            15.909            15.685            12.574            0                 
176        231             15.79             15.93             15.79             137.816           0                 
177        310             16.177            16.331            16.177            136.001           0                 
178        545             16.699            16.853            16.699            607.7             0                 
179        658             16.856            17.024            16.856            383.345           0                 
180        865             17.016            17.268            17.016            388.611           0                 
181        177             17.538            17.706            17.538            880.129           0                 
182        167             17.649            17.803            17.649            33.599            0                 
183        113             18.196            18.392            18.196            369.322           0                 
184        7               18.442            18.638            18.442            296.044           0                 
185        869             18.838            19.104            18.838            517.523           0                 
186        611             19.095            19.291            19.095            991.689           0                 
187        650             19.616            19.896            19.616            10.18             0                 
188        466             20.037            20.261            20.037            138.939           0                 
189        328             20.278            20.502            20.278            293.518           0                 
190        773             20.482            20.776            20.482            12.011            0                 
191        595             20.542            20.738            20.542            969.99            0                 
192        889             20.544            20.754            20.544            114.716           0                 
193        540             20.599            20.893            20.599            29.148            0                 
194        306             20.604            20.8              20.604            737.303           0                 
195        565             20.642            20.852            20.642            654.957           0                 
196        830             20.651            20.945            20.651            24.793            0                 
197        895             20.759            21.053            20.759            20.496            0                 
198        625             20.927            21.151            20.927            197.053           0                 
199        752             20.933            21.171            20.933            613.55            0                 
200        828             20.938            21.162            20.938            211.414           0                 
201        220             21.312            21.55             21.312            206.603           0                 
202        244             21.479            21.703            21.479            373.531           0                 
203        351             21.503            21.713            21.503            250.489           0                 
204        753             21.731            21.955            21.731            157.841           0                 
205        735             22.004            22.256            22.004            628.33            0                 
206        444             22.117            22.355            22.117            364.715           0                 
207        477             22.155            22.477            22.155            16.359            0                 
208        46              22.196            22.462            22.196            518.907           0                 
209        353             22.222            22.474            22.222            546.957           0                 
210        693             22.333            22.557            22.333            397.38            0                 
211        408             22.433            22.685            22.433            401.109           0                 
212        455             22.537            22.859            22.537            230.964           0                 
213        93              22.755            23.007            22.755            291.804           0                 
214        699             22.965            23.189            22.965            160.288           0                 
215        714             23.054            23.39             23.054            11.253            0                 
216        683             23.379            23.631            23.379            329.545           0                 
217        794             23.481            23.747            23.481            138.864           0                 
218        591             23.538            23.804            23.538            155.527           0                 
219        887             23.565            23.817            23.565            1095.65           0                 
220        835             23.633            23.871            23.633            1135.81           0                 
221        347             23.648            23.914            23.648            878.727           0                 
222        532             23.651            23.917            23.651            460.996           0                 
223        9               23.827            24.093            23.827            175.498           0                 
224        792             24.025            24.305            24.025            124.315           0                 
225        575             24.059            24.325            24.059            496.298           0                 
226        3               24.288            24.624            24.288            830.799           0                 
227        180             24.352            24.632            24.352            823.583           0                 
228        300             24.406            24.672            24.406            97.46             0                 
229        449             24.427            24.707            24.427            665.75            0                 
230        871             24.496            24.748            24.496            566.12            0                 
231        510             24.565            24.817            24.565            496.67            0                 
232        697             24.621            24.887            24.621            129.336           0                 
233        762             24.776            25.042            24.776            188.718           0                 
234        571             24.803            25.153            24.803            11.602            0                 
235        597             24.812            25.092            24.812            377.986           0                 
236        846             24.818            25.098            24.818            1229.76           0                 
237        651             25.163            25.527            25.163            16.86             0                 
238        666             25.196            25.476            25.196            536.931           0                 
239        632             25.222            25.586            25.222            11.752            0                 
240        487             25.243            25.523            25.243            663.422           0                 
241        506             25.321            25.587            25.321            773.192           0                 
242        888             25.448            25.728            25.448            1095.47           0                 
243        899             25.456            25.736            25.456            994.595           0                 
244        605             25.732            26.096            25.732            692.802           0                 
245        62              25.746            26.026            25.746            28.279            0                 
246        278             25.793            26.087            25.793            647.804           0                 
247        36              26.049            26.427            26.049            44.04             0                 
248        258             26.361            26.669            26.361            99.719            0                 
249        170             26.462            26.84             26.462            11.699            0                 
250        541             26.553            26.847            26.553            651.442           0                 
251        193             26.708            27.002            26.708            82.907            0                 
252        581             26.724            27.018            26.724            272.402           0                 
253        588             26.802            27.096            26.802            252.451           0                 
254        638             26.819            27.113            26.819            198.631           0                 
255        293             26.835            27.143            26.835            654.404           0                 
256        452             26.855            27.163            26.855            190.901           0                 
257        152             26.868            27.246            26.868            10.624            0                 
258        239             26.923            27.217            26.923            190.049           0                 
259        460             27.08             27.472            27.08             757.269           0                 
260        401             27.11             27.432            27.11             40.064            0                 
261        822             27.363            27.685            27.363            1178.04           0                 
262        43              27.391            27.685            27.391            399.452           0                 
263        734             27.392            27.686            27.392            288.354           0                 
264        404             27.433            27.741            27.433            1009.65           0                 
265        119             27.489            27.797            27.489            667.053           0                 
266        701             27.507            27.801            27.507            842.076           0                 
267        574             27.535            27.843            27.535            789.496           0                 
268        13              27.623            27.945            27.623            872.231           0                 
269        607             28.201            28.523            28.201            293.943           0                 
270        91              28.228            28.564            28.228            275.755           0                 
271        223             28.391            28.755            28.391            621.316           0                 
272        271             28.507            28.857            28.507            311.531           0                 
273        669             28.521            28.927            28.521            215.266           0                 
274        274             28.536            28.858            28.536            508.826           0                 
275        478             28.588            28.924            28.588            903.087           0                 
276        628             28.594            28.916            28.594            301.723           0                 
277        138             28.773            29.109            28.773            1006.13           0                 
278        327             28.895            29.217            28.895            162.057           0                 
279        599             28.951            29.357            28.951            349.914           0                 
280        521             29.01             29.346            29.01             585.104           0                 
281        438             29.117            29.453            29.117            309.354           0                 
282        267             29.118            29.454            29.118            531.412           0                 
283        217             29.22             29.542            29.22             282.676           0                 
284        89              29.288            29.624            29.288            401.715           0                 
285        301             29.399            29.735            29.399            896.135           0                 
286        139             29.46             29.88             29.46             12.493            0                 
287        817             29.66             29.996            29.66             107.952           0                 
288        872             30.089            30.481            30.089            677.313           0                 
289        505             30.457            30.891            30.457            597.531           0                 
290        860             30.571            30.935            30.571            1111.6            0                 
291        311             31.38             31.758            31.38             70.858            0                 
292        126             31.649            32.041            31.649            1181.69           0                 
293        446             31.992            32.356            31.992            387.336           0                 
294        357             31.996            32.36             31.996            758.92            0                 
295        641             32.158            32.55             32.158            206.302           0                 
296        914             32.165            32.557            32.165            1280.85           0                 
297        775             32.184            32.646            32.184            22.219            0                 
298        502             33.144            33.536            33.144            566.177           0                 
299        680             33.226            33.632            33.226            618.283           0                 
300        764             33.43             33.906            33.43             510.596           0                 
301        927             33.52             33.912            33.52             801.409           0                 
302        376             33.6              33.978            33.6              626.849           0                 
303        254             33.638            34.016            33.638            535.303           0                 
304        838             33.705            34.111            33.705            60.559            0                 
305        708             33.712            34.104            33.712            98.549            0                 
306        647             33.955            34.361            33.955            426.596           0                 
307        578             33.956            34.348            33.956            101.41            0                 
308        690             34.107            34.527            34.107            352.793           0                 
309        544             34.413            34.819            34.413            79.161            0                 
310        204             34.819            35.239            34.819            778.949           0                 
311        179             35.035            35.455            35.035            833.602           0                 
312        143             35.142            35.576            35.142            755.13            0                 
313        636             35.718            36.124            35.718            236.531           0                 
314        227             35.861            36.365            35.861            352.542           0                 
315        445             36.383            36.817            36.383            723.005           0                 
316        673             36.718            37.166            36.718            268.281           0                 
317        493             36.771            37.289            36.771            11.768            0                 
318        1               37.044            37.576            37.044            15.1              0                 
319        790             37.136            37.612            37.136            754.015           0                 
320        457             37.142            37.59             37.142            619.964           0                 
321        428             37.685            38.147            37.685            240.127           0                 
322        265             37.946            38.478            37.946            21.017            0                 
323        219             38.005            38.481            38.005            834.987           0                 
324        824             38.169            38.631            38.169            772.734           0                 
325        71              38.27             38.732            38.27             522.079           0                 
326        86              38.768            39.23             38.768            21.964            0                 
327        32              38.988            39.534            38.988            19.917            0                 
328        761             39.667            40.143            39.667            367.227           0                 
329        386             39.942            40.432            39.942            110.106           0                 
330        743             40.703            41.277            40.703            45.02             0                 
331        427             41.077            41.581            41.077            511.365           0                 
332        424             41.183            41.701            41.183            177.799           0                 
333        786             41.388            41.878            41.388            829.184           0                 
334        722             41.665            42.169            41.665            1451.58           0                 
335        374             41.745            42.235            41.745            961.004           0                 
336        886             41.756            42.274            41.756            247.389           0                 
337        155             41.849            42.353            41.849            1166.82           0                 
338        142             41.957            42.461            41.957            862.47            0                 
339        608             41.996            42.5              41.996            180.67            0                 
340        524             42.06             42.578            42.06             660.948           0                 
341        325             42.122            42.654            42.122            663.052           0                 
342        681             42.186            42.718            42.186            715.169           0                 
343        756             42.398            42.93             42.398            130.315           0                 
344        841             42.699            43.231            42.699            479.209           0                 
345        645             42.837            43.369            42.837            114.522           0                 
346        422             42.938            43.54             42.938            326.921           0                 
347        664             43.659            44.177            43.659            550.531           0                 
348        739             44.6              45.16             44.6              1168.9            0                 
349        84              44.711            45.257            44.711            196.726           0                 
350        675             44.732            45.278            44.732            167.531           0                 
351        694             44.997            45.557            44.997            1126.54           0                 
352        530             45.08             45.64             45.08             669.468           0                 
353        201             45.974            46.534            45.974            974.019           0                 
354        938             45.982            46.542            45.982            104.269           0                 
355        66              46.042            46.7              46.042            155.252           0                 
356        415             46.331            46.933            46.331            468.78            0                 
357        242             46.352            46.94             46.352            159.952           0                 
358        590             46.656            47.244            46.656            367.942           0                 
359        705             46.863            47.423            46.863            1444.74           0                 
360        442             47                47.574            47                1142.05           0                 
361        856             47.211            47.813            47.211            416.463           0                 
362        333             47.454            48.042            47.454            255.775           0                 
363        857             47.463            48.065            47.463            1226.91           0                 
364        802             47.621            48.209            47.621            165.806           0                 
365        553             47.977            48.551            47.977            1041.08           0                 
366        733             48.47             49.072            48.47             148.163           0                 
367        97              48.749            49.365            48.749            791.639           0                 
368        434             48.789            49.391            48.789            72.985            0                 
369        366             48.852            49.468            48.852            618.86            0                 
370        709             48.901            49.517            48.901            512.622           0                 
371        73              48.904            49.492            48.904            730.527           0                 
372        523             49.574            50.19             49.574            171.844           0                 
373        564             49.739            50.369            49.739            79.608            0                 
374        804             50.01             50.64             50.01             836.809           0                 
375        270             50.123            50.753            50.123            481.316           0                 
376        4               50.217            50.861            50.217            846.877           0                 
377        64              50.274            50.988            50.274            13.051            0                 
378        305             50.295            50.953            50.295            568.7             0                 
379        811             50.8              51.43             50.8              762.814           0                 
380        905             51.016            51.688            51.016            138.607           0                 
381        799             51.751            52.381            51.751            605.643           0                 
382        308             52.125            52.797            52.125            783.549           0                 
383        550             52.223            52.895            52.223            934.49            0                 
384        552             52.457            53.129            52.457            803.206           0                 
385        51              52.489            53.161            52.489            581.645           0                 
386        826             52.996            53.668            52.996            521.234           0                 
387        79              53.017            53.717            53.017            514.862           0                 
388        746             53.122            53.794            53.122            186.632           0                 
389        215             53.168            53.84             53.168            125.946           0                 
390        715             53.59             54.346            53.59             26.643            0                 
391        392             54.367            55.053            54.367            586.382           0                 
392        160             54.417            55.103            54.417            254.554           0                 
393        381             54.5              55.186            54.5              909.364           0                 
394        585             54.948            55.718            54.948            290.145           0                 
395        848             55.486            56.27             55.486            21.188            0                 
396        216             55.717            56.403            55.717            306.44            0                 
397        367             55.852            56.566            55.852            631.213           0                 
398        440             56.124            56.838            56.124            1467.72           0                 
399        156             56.127            56.841            56.127            1195.49           0                 
400        49              56.306            57.006            56.306            356.026           0                 
401        259             56.532            57.232            56.532            754.644           0                 
402        361             56.865            57.579            56.865            760.314           0                 
403        653             57.131            57.859            57.131            621.876           0                 
404        389             57.668            58.48             57.668            35.889            0                 
405        833             57.691            58.433            57.691            585.556           0                 
406        40              58.422            59.164            58.422            1011.45           0                 
407        881             58.617            59.443            58.617            15.098            0                 
408        10              58.685            59.427            58.685            79.288            0                 
409        369             58.692            59.518            58.692            24.757            0                 
410        11              59.254            60.024            59.254            295.87            0                 
411        596             59.418            60.174            59.418            948.418           0                 
412        534             59.863            60.605            59.863            285.676           0                 
413        425             60.06             60.914            60.06             634.162           0                 
414        546             60.234            61.004            60.234            370.51            0                 
415        297             60.577            61.361            60.577            99.517            0                 
416        256             60.874            61.658            60.874            149.051           0                 
417        88              61.072            61.856            61.072            665.718           0                 
418        654             61.129            61.927            61.129            212.44            0                 
419        54              61.331            62.115            61.331            66.699            0                 
420        700             61.416            62.214            61.416            848.92            0                 
421        468             61.551            62.335            61.551            689.07            0                 
422        176             62.157            62.969            62.157            929.689           0                 
423        370             62.208            63.006            62.208            661.022           0                 
424        626             62.386            63.198            62.386            266.161           0                 
425        692             62.464            63.262            62.464            160.223           0                 
426        587             62.574            63.456            62.574            268.15            0                 
427        533             62.725            63.537            62.725            671.025           0                 
428        859             62.787            63.571            62.787            514.188           0                 
429        642             62.812            63.596            62.812            950.16            0                 
430        729             62.84             63.652            62.84             429.902           0                 
431        57              63.318            64.116            63.318            497.445           0                 
432        82              63.393            64.219            63.393            829.496           0                 
433        825             63.562            64.374            63.562            106.175           0                 
434        937             64.151            64.991            64.151            327.541           0                 
435        854             64.162            65.002            64.162            1375.2            0                 
436        161             64.189            65.029            64.189            634.274           0                 
437        95              64.272            65.084            64.272            346.172           0                 
438        128             64.295            65.121            64.295            1128.83           0                 
439        377             64.315            65.141            64.315            185.054           0                 
440        183             64.64             65.466            64.64             495.592           0                 
441        719             64.951            65.763            64.951            865.137           0                 
442        195             65.734            66.658            65.734            358.912           0                 
443        929             66.245            67.183            66.245            75.042            0                 
444        31              66.496            67.364            66.496            374.883           0                 
445        441             66.732            67.586            66.732            1122.52           0                 
446        480             67.031            67.885            67.031            211.775           0                 
447        116             67.526            68.394            67.526            880.55            0                 
448        745             67.545            68.399            67.545            67.465            0                 
449        842             67.892            68.844            67.892            16.095            0                 
450        356             67.973            68.827            67.973            118.638           0                 
451        83              67.99             68.942            67.99             167.174           0                 
452        437             67.999            68.867            67.999            737.083           0                 
453        671             68.227            69.137            68.227            61.597            0                 
454        481             68.303            69.199            68.303            101.598           0                 
455        831             68.305            69.215            68.305            569.263           0                 
456        844             68.313            69.195            68.313            389.959           0                 
457        410             68.389            69.285            68.389            943.669           0                 
458        137             68.41             69.292            68.41             1010.1            0                 
459        61              68.861            69.771            68.861            357.361           0                 
460        407             69.021            69.945            69.021            151.561           0                 
461        748             69.085            69.981            69.085            47.214            0                 
462        535             69.173            70.069            69.173            475.991           0                 
463        237             69.325            70.235            69.325            614.82            0                 
464        112             70.135            71.059            70.135            240.737           0                 
465        302             70.476            71.372            70.476            229.484           0                 
466        77              70.725            71.635            70.725            226.39            0                 
467        335             70.974            71.968            70.974            383.442           0                 
468        765             71.065            72.003            71.065            175.99            0                 
469        572             71.131            72.055            71.131            668.125           0                 
470        863             71.425            72.433            71.425            16.078            0                 
471        472             71.577            72.501            71.577            290.952           0                 
472        933             71.832            72.77             71.832            74.703            0                 
473        662             71.838            72.762            71.838            999.095           0                 
474        15              72.025            72.963            72.025            676.276           0                 
475        461             72.194            73.132            72.194            485.671           0                 
476        559             73.024            73.99             73.024            657.06            0                 
477        309             73.239            74.191            73.239            790.893           0                 
478        531             74.518            75.484            74.518            680.324           0                 
479        241             75.704            76.698            75.704            184.485           0                 
480        110             76.395            77.375            76.395            393.859           0                 
481        619             76.762            77.756            76.762            290.252           0                 
482        640             76.779            77.787            76.779            340.922           0                 
483        782             76.86             77.84             76.86             110.177           0                 
484        343             77.197            78.219            77.197            186.212           0                 
485        806             77.542            78.564            77.542            157.08            0                 
486        538             77.796            78.818            77.796            844.084           0                 
487        896             77.814            78.906            77.814            18.175            0                 
488        805             78.007            79.029            78.007            548.213           0                 
489        18              78.053            79.075            78.053            160.91            0                 
490        509             78.171            79.179            78.171            69.752            0                 
491        474             78.257            79.279            78.257            637.359           0                 
492        108             78.298            79.32             78.298            1506.2            0                 
493        512             78.434            79.484            78.434            227.374           0                 
494        99              78.511            79.519            78.511            74.164            0                 
495        616             78.804            79.826            78.804            586.478           0                 
496        868             79.458            80.494            79.458            275.008           0                 
497        883             79.611            80.661            79.611            264.834           0                 
498        755             79.897            80.961            79.897            671.651           0                 
499        260             79.943            80.979            79.943            57.523            0                 
500        26              81.385            82.449            81.385            190.544           0                 
501        543             81.529            82.607            81.529            854.97            0                 
502        522             81.631            82.695            81.631            234.948           0                 
503        67              85.074            86.208            85.074            24.552            0                 
504        622             85.74             86.86             85.74             479.68            0                 
505        484             86.9              88.034            86.9              385.237           0                 
506        777             88.266            89.428            88.266            1039.38           0                 
507        797             91.025            92.229            91.025            964.987           0                 
508        573             93.038            94.256            93.038            794.349           0                 
509        372             94.687            95.947            94.687            777.229           0                 
510        214             96.429            97.703            96.429            172.055           0                 
511        623             98.985            100.301           98.985            349.095           0                 
512        365             100.994           102.408           100.994           19.016            0                 
513        751             112.954           114.466           112.954           103.319           0                 
514        456             117.236           118.888           117.236           303.289           0                 
515        269             121.013           122.637           121.013           885.526           0                 
516        648             121.26            122.87            121.26            473.539           0                 
517        570             122.628           124.35            122.628           33.75             0                 
518        65              123.538           125.274           123.538           144.066           0                 
519        470             126.123           127.817           126.123           657.679           0                 
520        329             126.289           127.997           126.289           262.53            0                 
521        801             127.523           129.231           127.523           398.313           0                 
522        813             128.622           130.428           128.622           60.378            0                 
523        337             128.81            130.546           128.81            382.708           0                 
524        702             129.636           131.358           129.636           590.546           0                 
525        670             130.865           132.643           130.865           623.89            0                 
526        85              132.923           134.701           132.923           145.796           0                 
527        350             134.755           136.575           134.755           72.309            0                 
528        789             138.07            139.946           138.07            100.785           0                 
529        199             138.717           140.607           138.717           1173.38           0                 
530        907             141.453           143.371           141.453           706.038           0                 
531        290             141.643           143.561           141.643           680.604           0                 
532        760             143.702           145.634           143.702           553.06            0                 
533        285             144.828           146.76            144.828           235.688           0                 
534        849             146.202           148.26            146.202           36.789            0                 
535        810             147.393           149.381           147.393           294.084           0                 
536        915             151.724           153.768           151.724           917.893           0                 
537        323             157.49            159.632           157.49            1086.23           0                 
538        515             162.378           164.576           162.378           516.696           0                 
539        117             163.335           165.575           163.335           51.671            0                 
540        75              164.036           166.276           164.036           843.069           0                 
541        275             164.3             166.54            164.3             223.586           0                 
542        660             165.029           167.269           165.029           389.444           0                 
543        637             167.111           169.379           167.111           645.531           0                 
544        839             171.03            173.368           171.03            297.676           0                 
545        331             172.779           175.131           172.779           391.466           0                 
546        499             172.797           175.149           172.797           501.005           0                 
547        106             173.574           175.926           173.574           690.573           0                 
548        926             174.412           176.834           174.412           55.767            0                 
549        780             174.482           176.932           174.482           56.547            0                 
550        494             176.492           178.97            176.492           27.766            0                 
551        613             180.808           183.258           180.808           319.962           0                 
552        556             180.878           183.342           180.878           167.595           0                 
553        103             181.346           183.81            181.346           824.148           0                 
554        482             181.724           184.188           181.724           139.508           0                 
555        58              182.234           184.726           182.234           448.781           0                 
556        140             183.555           186.061           183.555           158.399           0                 
557        784             183.595           186.115           183.595           1442.97           0                 
558        355             183.744           186.25            183.744           624.367           0                 
559        491             183.889           186.381           183.889           232.341           0                 
560        101             184.761           187.281           184.761           1034.38           0                 
561        577             190.182           192.786           190.182           83.841            0                 
562        322             191.236           193.84            191.236           608.31            0                 
563        832             191.845           194.449           191.845           857.831           0                 
564        902             192.062           194.68            192.062           243.398           0                 
565        679             192.565           195.197           192.565           311.985           0                 
566        255             193.078           195.724           193.078           802.85            0                 
567        413             193.966           196.598           193.966           660.696           0                 
568        677             194.534           197.18            194.534           342.502           0                 
569        336             197.9             200.672           197.9             37.444            0                 
570        507             198.489           201.205           198.489           897.339           0                 
571        812             212.795           215.679           212.795           82.903            0                 
572        490             217.766           220.818           217.766           166.296           0                 
573        45              224.87            227.95            224.87            429.325           0                 
574        406             231.874           235.052           231.874           1056.48           0                 
575        2               255.751           259.251           255.751           758.939           0                 
576        34              272.846           276.598           272.846           579.899           0                 
577        230             273.435           277.201           273.435           69.429            0                 
578        59              277.832           281.654           277.832           555.893           0                 
