Index     FlowId          Size              Sent              Recv              FCT               PfcDur            
113        294             64000             64895.9           64000             188409            0                 
114        293             64000             64896             64000             7560.22           0                 
115        292             64000             64895.8           64000             163129            0                 
116        291             64000             64895.9           64000             181538            0                 
117        290             64000             64895.9           64000             111263            0                 
118        289             64000             64895.9           64000             175055            0                 
119        288             64000             64895.9           64000             110339            0                 
120        287             64000             64895.9           64000             142684            0                 
121        286             64000             64895.9           64000             162673            0                 
122        285             64000             64895.8           64000             161454            0                 
123        284             64000             64896             64000             181620            0                 
124        283             64000             64895.9           64000             180096            0                 
125        454             64000             64892.8           64000             94268.5           0                 
126        469             64000             64895.8           64000             171807            0                 
127        468             64000             64895.8           64000             163259            0                 
128        467             64000             64895.8           64000             136303            0                 
129        466             64000             64895.8           64000             132216            0                 
130        465             64000             64896             64000             177043            0                 
131        464             64000             64895.9           64000             178195            0                 
132        463             64000             64895.8           64000             179047            0                 
133        462             64000             64895.9           64000             147341            0                 
134        461             64000             64895.8           64000             173241            0                 
135        460             64000             64895.9           64000             135180            0                 
136        459             64000             64895.8           64000             134454            0                 
137        458             64000             64895.9           64000             135104            0                 
138        457             64000             64895.8           64000             136071            0                 
139        456             64000             64896             64000             12048.6           0                 
140        455             64000             64895.6           64000             149492            0                 
141        470             64000             64895.9           64000             148518            0                 
142        453             64000             64895.9           64000             133717            0                 
143        452             64000             64896             64000             8642.69           0                 
144        451             64000             64895.8           64000             149158            0                 
145        450             64000             64895.8           64000             63161.8           0                 
146        449             64000             64895.8           64000             159806            0                 
147        448             64000             64895.9           64000             113753            0                 
148        447             64000             64895.8           64000             136309            0                 
149        446             64000             64895.9           64000             177080            0                 
150        445             64000             64895.9           64000             149216            0                 
151        444             64000             64896             64000             146702            0                 
152        443             64000             64895.9           64000             148294            0                 
153        442             64000             64895.9           64000             170378            0                 
154        441             64000             64895.8           64000             159800            0                 
155        440             64000             64895.8           64000             161006            0                 
156        439             64000             64895.9           64000             135605            0                 
157        485             64000             64895.9           64000             176190            0                 
158        500             64000             64894.4           64000             138615            0                 
159        499             64000             64894.4           64000             128394            0                 
160        498             64000             64894.8           64000             131127            0                 
161        497             64000             64894.5           64000             136170            0                 
162        496             64000             64894.8           64000             129038            0                 
163        495             64000             64893.3           64000             108378            0                 
164        494             64000             64892.8           64000             129220            0                 
165        493             64000             64895.2           64000             117682            0                 
166        492             64000             64895.9           64000             172862            0                 
167        491             64000             64895.8           64000             136495            0                 
168        490             64000             64895.9           64000             130405            0                 
169        489             64000             64895.9           64000             133627            0                 
170        488             64000             64895.8           64000             124667            0                 
171        487             64000             64895.9           64000             131878            0                 
172        486             64000             64895.8           64000             136155            0                 
173        438             64000             64895.9           64000             141252            0                 
174        484             64000             64895.9           64000             176359            0                 
175        483             64000             64895.9           64000             178926            0                 
176        482             64000             64896             64000             12222.6           0                 
177        481             64000             64895.8           64000             169298            0                 
178        480             64000             64895.8           64000             161305            0                 
179        479             64000             64895.9           64000             130948            0                 
180        478             64000             64895.8           64000             116899            0                 
181        477             64000             64895.9           64000             117814            0                 
182        476             64000             64895.8           64000             114683            0                 
183        475             64000             64895.8           64000             135210            0                 
184        474             64000             64895.8           64000             141888            0                 
185        473             64000             64896             64000             8231.01           0                 
186        472             64000             64896             64000             147788            0                 
187        471             64000             64895.9           64000             149217            0                 
188        391             64000             64896             64000             16274.6           0                 
189        406             64000             64895.8           64000             166651            0                 
190        405             64000             64892.7           64000             68201.6           0                 
191        404             64000             64895.8           64000             162226            0                 
192        403             64000             64895.8           64000             144772            0                 
193        402             64000             64895.9           64000             117579            0                 
194        401             64000             64895.9           64000             117656            0                 
195        400             64000             64895.9           64000             118057            0                 
196        399             64000             64895.8           64000             107439            0                 
197        398             64000             64895.9           64000             167134            0                 
198        397             64000             64895.9           64000             147395            0                 
199        396             64000             64895.7           64000             143712            0                 
200        395             64000             64895.7           64000             98646.2           0                 
201        394             64000             64895.9           64000             95886             0                 
202        393             64000             64895.8           64000             160793            0                 
203        392             64000             64895.8           64000             147448            0                 
204        407             64000             64895.8           64000             159990            0                 
205        390             64000             64896             64000             14801.2           0                 
206        389             64000             64896             64000             12968.5           0                 
207        388             64000             64895.8           64000             151157            0                 
208        387             64000             64895.9           64000             98461.5           0                 
209        386             64000             64895.8           64000             98205.4           0                 
210        385             64000             64895.9           64000             167165            0                 
211        384             64000             64893.1           64000             172926            0                 
212        383             64000             64894.8           64000             152928            0                 
213        382             64000             64894.9           64000             139025            0                 
214        381             64000             64893.3           64000             150433            0                 
215        380             64000             64893.5           64000             152253            0                 
216        379             64000             64893             64000             150430            0                 
217        378             64000             64894.9           64000             153189            0                 
218        377             64000             64894.9           64000             148568            0                 
219        422             64000             64895.9           64000             164721            0                 
220        437             64000             64895.9           64000             178760            0                 
221        436             64000             64895.2           64000             126357            0                 
222        435             64000             64895.4           64000             119388            0                 
223        434             64000             64894.9           64000             123239            0                 
224        433             64000             64893.1           64000             117998            0                 
225        432             64000             64893.7           64000             96650.5           0                 
226        431             64000             64893.1           64000             116320            0                 
227        430             64000             64892.9           64000             119398            0                 
228        429             64000             64895.4           64000             126249            0                 
229        428             64000             64895.8           64000             147483            0                 
230        427             64000             64895.9           64000             149897            0                 
231        426             64000             64895.8           64000             143914            0                 
232        425             64000             64895.9           64000             117940            0                 
233        424             64000             64895.9           64000             84713.1           0                 
234        423             64000             64895.9           64000             167102            0                 
235        251             64000             64896             64000             7504.75           0                 
236        421             64000             64895.8           64000             140970            0                 
237        420             64000             64895.9           64000             146375            0                 
238        419             64000             64895.7           64000             149874            0                 
239        418             64000             64895.9           64000             163742            0                 
240        417             64000             64896             64000             8214.35           0                 
241        416             64000             64895.6           64000             158435            0                 
242        415             64000             64895.9           64000             149089            0                 
243        414             64000             64895.8           64000             144854            0                 
244        413             64000             64896             64000             150553            0                 
245        412             64000             64895.8           64000             151491            0                 
246        411             64000             64895.8           64000             97792.2           0                 
247        410             64000             64896             64000             167008            0                 
248        409             64000             64895.9           64000             167245            0                 
249        408             64000             64895.8           64000             167062            0                 
250        79              64000             64896             64000             11022.6           0                 
251        94              64000             64895.8           64000             180453            0                 
252        93              64000             64895.8           64000             164411            0                 
253        92              64000             64895.8           64000             154652            0                 
254        91              64000             64895.9           64000             151501            0                 
255        90              64000             64895.9           64000             172683            0                 
256        89              64000             64892.9           64000             109348            0                 
257        88              64000             64895.9           64000             146565            0                 
258        87              64000             64896             64000             136943            0                 
259        86              64000             64895.9           64000             161808            0                 
260        85              64000             64895.8           64000             166042            0                 
261        84              64000             64895.8           64000             153715            0                 
262        83              64000             64895.8           64000             167395            0                 
263        82              64000             64895.9           64000             143488            0                 
264        81              64000             64895.9           64000             143737            0                 
265        80              64000             64895.4           64000             129331            0                 
266        95              64000             64895.7           64000             177768            0                 
267        78              64000             64895.8           64000             94429.4           0                 
268        77              64000             64895.8           64000             178227            0                 
269        76              64000             64895.8           64000             164981            0                 
270        75              64000             64895.8           64000             127208            0                 
271        74              64000             64895.4           64000             130000            0                 
272        73              64000             64896             64000             11051.6           0                 
273        72              64000             64896             64000             7545.16           0                 
274        71              64000             64895.9           64000             182970            0                 
275        70              64000             64895.9           64000             161756            0                 
276        69              64000             64895.9           64000             163966            0                 
277        68              64000             64895.8           64000             150826            0                 
278        67              64000             64895.8           64000             173894            0                 
279        66              64000             64895.9           64000             173366            0                 
280        65              64000             64895.8           64000             173774            0                 
281        64              64000             64895.8           64000             178053            0                 
282        110             64000             64895.9           64000             177004            0                 
283        125             64000             64895.8           64000             165759            0                 
284        124             64000             64895.7           64000             165785            0                 
285        123             64000             64895.7           64000             164363            0                 
286        122             64000             64896             64000             10704.4           0                 
287        121             64000             64896             64000             20235.1           0                 
288        120             64000             64895.5           64000             96629.1           0                 
289        119             64000             64895.8           64000             181822            0                 
290        118             64000             64895.7           64000             91438.7           0                 
291        117             64000             64895.8           64000             149158            0                 
292        116             64000             64895.8           64000             91330.3           0                 
293        115             64000             64895.9           64000             174202            0                 
294        114             64000             64895.9           64000             175785            0                 
295        113             64000             64895.8           64000             160672            0                 
296        112             64000             64895.8           64000             137839            0                 
297        111             64000             64895.8           64000             139083            0                 
298        63              64000             64895.8           64000             165382            0                 
299        109             64000             64895.3           64000             91771.1           0                 
300        108             64000             64895.2           64000             95139.2           0                 
301        107             64000             64895.3           64000             95663.1           0                 
302        106             64000             64894.1           64000             74939.6           0                 
303        105             64000             64896             64000             139514            0                 
304        104             64000             64895.3           64000             88378.2           0                 
305        103             64000             64895.7           64000             172372            0                 
306        102             64000             64895.6           64000             170862            0                 
307        101             64000             64895.6           64000             170840            0                 
308        100             64000             64895.8           64000             143901            0                 
309        99              64000             64895.6           64000             143263            0                 
310        98              64000             64895.7           64000             130412            0                 
311        97              64000             64896             64000             14006.9           0                 
312        96              64000             64896             64000             13399.8           0                 
313        16              64000             64893.2           64000             102010            0                 
314        31              64000             64895.9           64000             108651            0                 
315        30              64000             64892.8           64000             93911.2           0                 
316        29              64000             64895.9           64000             125275            0                 
317        28              64000             64895.9           64000             124980            0                 
318        27              64000             64896             64000             92635.3           0                 
319        26              64000             64895.9           64000             167764            0                 
320        25              64000             64895.9           64000             168306            0                 
321        24              64000             64895.6           64000             56410.2           0                 
322        23              64000             64895.8           64000             157041            0                 
323        22              64000             64895.8           64000             157357            0                 
324        21              64000             64895.8           64000             108945            0                 
325        20              64000             64895.8           64000             114774            0                 
326        19              64000             64896             64000             7541.43           0                 
327        18              64000             64895.9           64000             154243            0                 
328        17              64000             64895.9           64000             142740            0                 
329        32              64000             64895.9           64000             168356            0                 
330        15              64000             64895.8           64000             156675            0                 
331        14              64000             64895.8           64000             103902            0                 
332        13              64000             64895.9           64000             108659            0                 
333        12              64000             64893.1           64000             91426.2           0                 
334        11              64000             64895.9           64000             126026            0                 
335        10              64000             64895.9           64000             125624            0                 
336        9               64000             64895.9           64000             154461            0                 
337        8               64000             64895.9           64000             166922            0                 
338        7               64000             64895.9           64000             154300            0                 
339        6               64000             64895.8           64000             142482            0                 
340        5               64000             64895.9           64000             142824            0                 
341        4               64000             64895.7           64000             167852            0                 
342        3               64000             64895.9           64000             168287            0                 
343        2               64000             64895.9           64000             125341            0                 
344        47              64000             64895.9           64000             170175            0                 
345        62              64000             64895.7           64000             169296            0                 
346        61              64000             64895.9           64000             145207            0                 
347        60              64000             64896             64000             146567            0                 
348        59              64000             64895.8           64000             146639            0                 
349        58              64000             64895.8           64000             129383            0                 
350        57              64000             64896             64000             7354.46           0                 
351        56              64000             64895.9           64000             166765            0                 
352        55              64000             64895.9           64000             176807            0                 
353        54              64000             64895.9           64000             176695            0                 
354        53              64000             64895.8           64000             168522            0                 
355        52              64000             64895.9           64000             146529            0                 
356        51              64000             64895.8           64000             130120            0                 
357        50              64000             64895.8           64000             129985            0                 
358        49              64000             64895.9           64000             177966            0                 
359        48              64000             64895.9           64000             184340            0                 
360        126             64000             64893.3           64000             106228            0                 
361        46              64000             64895.9           64000             170635            0                 
362        45              64000             64895.9           64000             92487.6           0                 
363        44              64000             64895.9           64000             143047            0                 
364        43              64000             64895.2           64000             97403.2           0                 
365        42              64000             64895.5           64000             91591.3           0                 
366        41              64000             64895.4           64000             95661             0                 
367        40              64000             64895.5           64000             94603.6           0                 
368        39              64000             64895.6           64000             87817.9           0                 
369        38              64000             64895.7           64000             152274            0                 
370        37              64000             64895.7           64000             126302            0                 
371        36              64000             64895.4           64000             106347            0                 
372        35              64000             64896             64000             8176.38           0                 
373        34              64000             64895.9           64000             153054            0                 
374        33              64000             64895.9           64000             140934            0                 
375        204             64000             64896             64000             11915.2           0                 
376        219             64000             64895.9           64000             58810.8           0                 
377        218             64000             64895.8           64000             144554            0                 
378        217             64000             64895.9           64000             143619            0                 
379        216             64000             64895.9           64000             169876            0                 
380        215             64000             64895.7           64000             158519            0                 
381        214             64000             64895.9           64000             159332            0                 
382        213             64000             64895.7           64000             159577            0                 
383        212             64000             64895.9           64000             155198            0                 
384        211             64000             64895.8           64000             152595            0                 
385        210             64000             64896             64000             99515.9           0                 
386        209             64000             64895.8           64000             112171            0                 
387        208             64000             64895.3           64000             111821            0                 
388        207             64000             64895.9           64000             125234            0                 
389        206             64000             64895.9           64000             169060            0                 
390        205             64000             64895.8           64000             154995            0                 
391        220             64000             64895.9           64000             155623            0                 
392        203             64000             64895.8           64000             108527            0                 
393        202             64000             64895.8           64000             108952            0                 
394        201             64000             64895.7           64000             122388            0                 
395        200             64000             64895.8           64000             174110            0                 
396        199             64000             64895.9           64000             174438            0                 
397        198             64000             64895.9           64000             155359            0                 
398        197             64000             64895.7           64000             169931            0                 
399        196             64000             64895.8           64000             169795            0                 
400        195             64000             64895.9           64000             169137            0                 
401        194             64000             64895.9           64000             168998            0                 
402        193             64000             64896             64000             99545.4           0                 
403        192             64000             64895.8           64000             127298            0                 
404        191             64000             64896             64000             174238            0                 
405        190             64000             64895.9           64000             172844            0                 
406        189             64000             64895.9           64000             174859            0                 
407        235             64000             64895.2           64000             104746            0                 
408        250             64000             64895.8           64000             122173            0                 
409        249             64000             64895.8           64000             157135            0                 
410        248             64000             64895.8           64000             162273            0                 
411        247             64000             64895.9           64000             179755            0                 
412        246             64000             64895.9           64000             175240            0                 
413        245             64000             64896             64000             7798.95           0                 
414        244             64000             64895.9           64000             164424            0                 
415        243             64000             64895.8           64000             144047            0                 
416        242             64000             64895.7           64000             122458            0                 
417        241             64000             64895.8           64000             182032            0                 
418        240             64000             64895.8           64000             185965            0                 
419        239             64000             64895.8           64000             184793            0                 
420        238             64000             64895.9           64000             190664            0                 
421        237             64000             64895.9           64000             184119            0                 
422        236             64000             64895.9           64000             188602            0                 
423        188             64000             64895.8           64000             156477            0                 
424        234             64000             64895.3           64000             95212.4           0                 
425        233             64000             64896             64000             143900            0                 
426        232             64000             64892.8           64000             98063.1           0                 
427        231             64000             64894.8           64000             94108.6           0                 
428        230             64000             64894.4           64000             99687.7           0                 
429        229             64000             64892.8           64000             89750.7           0                 
430        228             64000             64895.9           64000             153775            0                 
431        227             64000             64895.9           64000             173951            0                 
432        226             64000             64895.9           64000             154989            0                 
433        225             64000             64895.9           64000             155954            0                 
434        224             64000             64895.6           64000             140604            0                 
435        223             64000             64895.8           64000             170017            0                 
436        222             64000             64896             64000             11688.8           0                 
437        221             64000             64895.9           64000             116796            0                 
438        141             64000             64895.8           64000             138866            0                 
439        156             64000             64895.9           64000             149744            0                 
440        155             64000             64895.8           64000             149977            0                 
441        154             64000             64895.8           64000             162592            0                 
442        153             64000             64895.7           64000             89140             0                 
443        152             64000             64895.8           64000             138766            0                 
444        151             64000             64895.6           64000             140446            0                 
445        150             64000             64895.8           64000             138596            0                 
446        149             64000             64896             64000             19740.1           0                 
447        148             64000             64896             64000             9215.96           0                 
448        147             64000             64895.7           64000             134764            0                 
449        146             64000             64895.7           64000             135406            0                 
450        145             64000             64896             64000             158886            0                 
451        144             64000             64895.9           64000             162299            0                 
452        143             64000             64895.7           64000             175116            0                 
453        142             64000             64896             64000             18922.2           0                 
454        157             64000             64895.9           64000             180353            0                 
455        140             64000             64895.9           64000             181174            0                 
456        139             64000             64895.9           64000             180764            0                 
457        138             64000             64895.9           64000             162409            0                 
458        137             64000             64895.9           64000             90585.2           0                 
459        136             64000             64895.8           64000             174624            0                 
460        135             64000             64896             64000             7678.85           0                 
461        134             64000             64895.6           64000             97570.7           0                 
462        133             64000             64895.8           64000             181459            0                 
463        132             64000             64895.9           64000             181756            0                 
464        131             64000             64895.8           64000             180697            0                 
465        130             64000             64895.9           64000             181806            0                 
466        129             64000             64895.8           64000             163347            0                 
467        128             64000             64895.8           64000             150382            0                 
468        127             64000             64895.8           64000             75732.3           0                 
469        172             64000             64895.7           64000             91541.6           0                 
470        187             64000             64895.7           64000             143937            0                 
471        186             64000             64895.8           64000             131072            0                 
472        185             64000             64895.8           64000             169741            0                 
473        184             64000             64895.8           64000             158187            0                 
474        183             64000             64896             64000             8306.93           0                 
475        182             64000             64895.8           64000             112434            0                 
476        181             64000             64895.8           64000             128183            0                 
477        180             64000             64895.9           64000             127797            0                 
478        179             64000             64895.8           64000             174962            0                 
479        178             64000             64895.8           64000             157092            0                 
480        177             64000             64895.2           64000             79083.1           0                 
481        176             64000             64895.2           64000             81301.5           0                 
482        175             64000             64895.3           64000             85742.9           0                 
483        174             64000             64895.4           64000             81160.5           0                 
484        173             64000             64895.8           64000             158754            0                 
485        1               64000             64895.8           64000             107444            0                 
486        171             64000             64895.7           64000             148148            0                 
487        170             64000             64895.7           64000             142725            0                 
488        169             64000             64895.8           64000             162290            0                 
489        168             64000             64895.8           64000             136084            0                 
490        167             64000             64896             64000             8564.81           0                 
491        166             64000             64895.8           64000             136554            0                 
492        165             64000             64895.8           64000             181795            0                 
493        164             64000             64895.8           64000             163276            0                 
494        163             64000             64895.7           64000             152418            0                 
495        162             64000             64895.8           64000             149403            0                 
496        161             64000             64895.8           64000             175014            0                 
497        160             64000             64895.8           64000             161779            0                 
498        159             64000             64895.8           64000             136894            0                 
499        158             64000             64895.8           64000             139161            0                 
avg_fct 134552.372968
avg_fct_small 135877.173168
avg_fct_large 133928.102380
99_small_fct 167007.576000
99_fct 149402.556000
flow_cnt 500
small_flow_cnt 250
large_flow_cnt 50
max_small_flow_index 250
min_large_flow_index 450
99_small_flow_index 247
99_flow_index 495
