Index     FlowId          Size              Sent              Recv              FCT               PfcDur            
145        450             64000             64000             64000             114537            0                 
146        449             64000             64000             64000             84848.3           0                 
147        448             64000             64000             64000             111084            0                 
148        447             64000             64000             64000             99925.9           0                 
149        446             64000             64000             64000             78243.5           0                 
150        445             64000             64000             64000             77252.2           0                 
151        444             64000             64000             64000             106193            0                 
152        443             64000             64000             64000             100619            0                 
153        442             64000             64000             64000             62803.7           0                 
154        441             64000             64000             64000             104694            0                 
155        440             64000             64000             64000             99291.2           0                 
156        439             64000             64000             64000             86367.9           0                 
157        485             64000             64000             64000             105954            0                 
158        500             64000             64000             64000             128635            0                 
159        499             64000             64000             64000             90133.1           0                 
160        498             64000             64000             64000             119047            0                 
161        497             64000             64000             64000             115667            0                 
162        496             64000             64000             64000             56291.9           0                 
163        495             64000             64000             64000             128866            0                 
164        494             64000             64000             64000             114887            0                 
165        493             64000             64000             64000             125430            0                 
166        492             64000             64000             64000             110525            0                 
167        491             64000             64000             64000             75209.2           0                 
168        490             64000             64000             64000             92769             0                 
169        489             64000             64000             64000             114411            0                 
170        488             64000             64000             64000             72282.8           0                 
171        487             64000             64000             64000             123467            0                 
172        486             64000             64000             64000             120133            0                 
173        438             64000             64000             64000             63916.6           0                 
174        484             64000             64000             64000             43136.8           0                 
175        483             64000             64000             64000             111933            0                 
176        482             64000             64000             64000             39509             0                 
177        481             64000             64000             64000             64216.8           0                 
178        480             64000             64000             64000             97351.4           0                 
179        479             64000             64000             64000             112523            0                 
180        478             64000             64000             64000             109270            0                 
181        477             64000             64000             64000             102990            0                 
182        476             64000             64000             64000             101481            0                 
183        475             64000             64000             64000             122021            0                 
184        474             64000             64000             64000             96025.5           0                 
185        473             64000             64000             64000             71956.2           0                 
186        472             64000             64000             64000             110489            0                 
187        471             64000             64000             64000             112865            0                 
188        391             64000             64000             64000             45416.6           0                 
189        406             64000             64000             64000             108789            0                 
190        405             64000             64000             64000             90069.9           0                 
191        404             64000             64000             64000             72498.9           0                 
192        403             64000             64000             64000             81955             0                 
193        402             64000             64000             64000             100547            0                 
194        401             64000             64000             64000             101995            0                 
195        400             64000             64000             64000             76279             0                 
196        399             64000             64000             64000             86317.4           0                 
197        398             64000             64000             64000             89816.4           0                 
198        397             64000             64000             64000             55306.9           0                 
199        396             64000             64000             64000             96391.9           0                 
200        395             64000             64000             64000             68801.5           0                 
201        394             64000             64000             64000             75009.9           0                 
202        393             64000             64000             64000             73638.8           0                 
203        392             64000             64000             64000             67363.9           0                 
204        407             64000             64000             64000             103353            0                 
205        390             64000             64000             64000             40034.8           0                 
206        389             64000             64000             64000             25184.3           0                 
207        388             64000             64000             64000             74527.8           0                 
208        387             64000             64000             64000             97931.1           0                 
209        386             64000             64000             64000             78276.6           0                 
210        385             64000             64000             64000             103855            0                 
211        384             64000             64000             64000             39993.6           0                 
212        383             64000             64000             64000             88911.7           0                 
213        382             64000             64000             64000             88886.1           0                 
214        381             64000             64000             64000             124605            0                 
215        380             64000             64000             64000             85074.8           0                 
216        379             64000             64000             64000             108112            0                 
217        378             64000             64000             64000             95178.6           0                 
218        377             64000             64000             64000             78439.2           0                 
219        422             64000             64000             64000             86483             0                 
220        437             64000             64000             64000             140559            0                 
221        436             64000             64000             64000             57970.1           0                 
222        435             64000             64000             64000             97430.2           0                 
223        434             64000             64000             64000             64324.5           0                 
224        433             64000             64000             64000             76820.8           0                 
225        432             64000             64000             64000             49205.3           0                 
226        431             64000             64000             64000             62794.6           0                 
227        430             64000             64000             64000             104347            0                 
228        429             64000             64000             64000             97877.2           0                 
229        428             64000             64000             64000             117355            0                 
230        427             64000             64000             64000             54354             0                 
231        426             64000             64000             64000             38199.6           0                 
232        425             64000             64000             64000             84592.2           0                 
233        424             64000             64000             64000             58203.4           0                 
234        423             64000             64000             64000             100175            0                 
235        251             64000             64000             64000             22500.6           0                 
236        421             64000             64000             64000             118166            0                 
237        420             64000             64000             64000             38213.6           0                 
238        419             64000             64000             64000             106404            0                 
239        418             64000             64000             64000             107143            0                 
240        417             64000             64000             64000             19201.4           0                 
241        416             64000             64000             64000             73396.9           0                 
242        415             64000             64000             64000             64080.7           0                 
243        414             64000             64000             64000             58102.1           0                 
244        413             64000             64000             64000             99143.1           0                 
245        412             64000             64000             64000             101084            0                 
246        411             64000             64000             64000             47415.2           0                 
247        410             64000             64000             64000             111792            0                 
248        409             64000             64000             64000             113439            0                 
249        408             64000             64000             64000             83003.5           0                 
250        79              64000             64000             64000             29069.7           0                 
251        94              64000             64000             64000             147775            0                 
252        93              64000             64000             64000             104337            0                 
253        92              64000             64000             64000             105492            0                 
254        91              64000             64000             64000             105049            0                 
255        90              64000             64000             64000             94185.6           0                 
256        89              64000             64000             64000             82466.2           0                 
257        88              64000             64000             64000             102238            0                 
258        87              64000             64000             64000             9002.49           0                 
259        86              64000             64000             64000             119748            0                 
260        85              64000             64000             64000             73962.8           0                 
261        84              64000             64000             64000             58670.4           0                 
262        83              64000             64000             64000             104411            0                 
263        82              64000             64000             64000             103990            0                 
264        81              64000             64000             64000             72793.3           0                 
265        80              64000             64000             64000             104667            0                 
266        95              64000             64000             64000             103177            0                 
267        78              64000             64000             64000             77757.7           0                 
268        77              64000             64000             64000             62851.5           0                 
269        76              64000             64000             64000             128601            0                 
270        75              64000             64000             64000             72812.4           0                 
271        74              64000             64000             64000             89522.9           0                 
272        73              64000             64000             64000             33079.3           0                 
273        72              64000             64000             64000             56495.3           0                 
274        71              64000             64000             64000             69249.4           0                 
275        70              64000             64000             64000             92540.9           0                 
276        69              64000             64000             64000             102466            0                 
277        68              64000             64000             64000             31555.7           0                 
278        67              64000             64000             64000             113045            0                 
279        66              64000             64000             64000             119453            0                 
280        65              64000             64000             64000             95386.8           0                 
281        64              64000             64000             64000             80525.5           0                 
282        110             64000             64000             64000             48956.4           0                 
283        125             64000             64000             64000             68114.9           0                 
284        124             64000             64000             64000             107430            0                 
285        123             64000             64000             64000             100905            0                 
286        122             64000             64000             64000             15308.2           0                 
287        121             64000             64000             64000             58279.5           0                 
288        120             64000             64000             64000             61965.7           0                 
289        119             64000             64000             64000             86355.9           0                 
290        118             64000             64000             64000             94879             0                 
291        117             64000             64000             64000             92934             0                 
292        116             64000             64000             64000             78907.2           0                 
293        115             64000             64000             64000             28238.5           0                 
294        114             64000             64000             64000             21691.8           0                 
295        113             64000             64000             64000             105016            0                 
296        112             64000             64000             64000             92524.6           0                 
297        111             64000             64000             64000             79150.6           0                 
298        63              64000             64000             64000             116333            0                 
299        109             64000             64000             64000             110416            0                 
300        108             64000             64000             64000             90902.7           0                 
301        107             64000             64000             64000             35552.8           0                 
302        106             64000             64000             64000             81785             0                 
303        105             64000             64000             64000             18894.2           0                 
304        104             64000             64000             64000             56046.8           0                 
305        103             64000             64000             64000             121435            0                 
306        102             64000             64000             64000             141418            0                 
307        101             64000             64000             64000             112376            0                 
308        100             64000             64000             64000             80498             0                 
309        99              64000             64000             64000             131412            0                 
310        98              64000             64000             64000             94599.2           0                 
311        97              64000             64000             64000             56005.8           0                 
312        96              64000             64000             64000             89074.8           0                 
313        16              64000             64000             64000             101600            0                 
314        31              64000             64000             64000             96682.9           0                 
315        30              64000             64000             64000             59549.9           0                 
316        29              64000             64000             64000             81676.7           0                 
317        28              64000             64000             64000             96055.2           0                 
318        27              64000             64000             64000             29312.2           0                 
319        26              64000             64000             64000             121583            0                 
320        25              64000             64000             64000             93305.5           0                 
321        24              64000             64000             64000             71057.7           0                 
322        23              64000             64000             64000             66937.9           0                 
323        22              64000             64000             64000             18873             0                 
324        21              64000             64000             64000             15049.4           0                 
325        20              64000             64000             64000             114387            0                 
326        19              64000             64000             64000             16181.3           0                 
327        18              64000             64000             64000             79061             0                 
328        17              64000             64000             64000             36474.7           0                 
329        32              64000             64000             64000             93341.5           0                 
330        15              64000             64000             64000             105754            0                 
331        14              64000             64000             64000             50415.9           0                 
332        13              64000             64000             64000             84118.5           0                 
333        12              64000             64000             64000             80717             0                 
334        11              64000             64000             64000             22908.2           0                 
335        10              64000             64000             64000             94043.3           0                 
336        9               64000             64000             64000             107602            0                 
337        8               64000             64000             64000             91187             0                 
338        7               64000             64000             64000             95320.4           0                 
339        6               64000             64000             64000             97873.1           0                 
340        5               64000             64000             64000             101554            0                 
341        4               64000             64000             64000             121760            0                 
342        3               64000             64000             64000             69264.5           0                 
343        2               64000             64000             64000             101914            0                 
344        47              64000             64000             64000             125611            0                 
345        62              64000             64000             64000             117082            0                 
346        61              64000             64000             64000             99158.9           0                 
347        60              64000             64000             64000             132205            0                 
348        59              64000             64000             64000             131577            0                 
349        58              64000             64000             64000             97990.2           0                 
350        57              64000             64000             64000             49959.9           0                 
351        56              64000             64000             64000             50099.6           0                 
352        55              64000             64000             64000             64300             0                 
353        54              64000             64000             64000             61427.1           0                 
354        53              64000             64000             64000             102406            0                 
355        52              64000             64000             64000             90675.9           0                 
356        51              64000             64000             64000             120001            0                 
357        50              64000             64000             64000             89449.3           0                 
358        49              64000             64000             64000             126419            0                 
359        48              64000             64000             64000             97766.9           0                 
360        126             64000             64000             64000             99118.6           0                 
361        46              64000             64000             64000             124384            0                 
362        45              64000             64000             64000             83945.3           0                 
363        44              64000             64000             64000             97541.1           0                 
364        43              64000             64000             64000             92990.5           0                 
365        42              64000             64000             64000             79499.2           0                 
366        41              64000             64000             64000             78679.1           0                 
367        40              64000             64000             64000             38044.6           0                 
368        39              64000             64000             64000             45911.6           0                 
369        38              64000             64000             64000             71500.3           0                 
370        37              64000             64000             64000             88751.5           0                 
371        36              64000             64000             64000             86787             0                 
372        35              64000             64000             64000             39965.3           0                 
373        34              64000             64000             64000             89124             0                 
374        33              64000             64000             64000             97779.2           0                 
375        204             64000             64000             64000             58594             0                 
376        219             64000             64000             64000             67555             0                 
377        218             64000             64000             64000             78007             0                 
378        217             64000             64000             64000             71618.4           0                 
379        216             64000             64000             64000             49328.3           0                 
380        215             64000             64000             64000             73698.3           0                 
381        214             64000             64000             64000             75397.5           0                 
382        213             64000             64000             64000             110170            0                 
383        212             64000             64000             64000             78546.4           0                 
384        211             64000             64000             64000             50594.9           0                 
385        210             64000             64000             64000             28134.4           0                 
386        209             64000             64000             64000             49566             0                 
387        208             64000             64000             64000             76620.7           0                 
388        207             64000             64000             64000             72427.4           0                 
389        206             64000             64000             64000             37077.4           0                 
390        205             64000             64000             64000             101672            0                 
391        220             64000             64000             64000             74637.8           0                 
392        203             64000             64000             64000             80008             0                 
393        202             64000             64000             64000             97086.1           0                 
394        201             64000             64000             64000             102131            0                 
395        200             64000             64000             64000             88211.7           0                 
396        199             64000             64000             64000             84412.4           0                 
397        198             64000             64000             64000             79313             0                 
398        197             64000             64000             64000             92384.5           0                 
399        196             64000             64000             64000             86197.5           0                 
400        195             64000             64000             64000             17502.2           0                 
401        194             64000             64000             64000             89816.4           0                 
402        193             64000             64000             64000             21688.6           0                 
403        192             64000             64000             64000             68922.2           0                 
404        191             64000             64000             64000             83234.1           0                 
405        190             64000             64000             64000             93222.9           0                 
406        189             64000             64000             64000             101142            0                 
407        235             64000             64000             64000             52037.1           0                 
408        250             64000             64000             64000             117169            0                 
409        249             64000             64000             64000             83502.4           0                 
410        248             64000             64000             64000             76869.9           0                 
411        247             64000             64000             64000             106463            0                 
412        246             64000             64000             64000             76512             0                 
413        245             64000             64000             64000             18804.4           0                 
414        244             64000             64000             64000             72657.6           0                 
415        243             64000             64000             64000             89919.5           0                 
416        242             64000             64000             64000             70645.8           0                 
417        241             64000             64000             64000             93124.8           0                 
418        240             64000             64000             64000             137542            0                 
419        239             64000             64000             64000             72396.3           0                 
420        238             64000             64000             64000             120000            0                 
421        237             64000             64000             64000             91808.2           0                 
422        236             64000             64000             64000             89261             0                 
423        188             64000             64000             64000             66106.9           0                 
424        234             64000             64000             64000             88696.8           0                 
425        233             64000             64000             64000             25911.3           0                 
426        232             64000             64000             64000             44959.2           0                 
427        231             64000             64000             64000             77181.6           0                 
428        230             64000             64000             64000             107956            0                 
429        229             64000             64000             64000             81828.2           0                 
430        228             64000             64000             64000             111290            0                 
431        227             64000             64000             64000             83334.2           0                 
432        226             64000             64000             64000             55220.7           0                 
433        225             64000             64000             64000             115010            0                 
434        224             64000             64000             64000             104105            0                 
435        223             64000             64000             64000             74221             0                 
436        222             64000             64000             64000             20394.4           0                 
437        221             64000             64000             64000             71710.2           0                 
438        141             64000             64000             64000             117015            0                 
439        156             64000             64000             64000             32838.8           0                 
440        155             64000             64000             64000             31622.4           0                 
441        154             64000             64000             64000             95459.8           0                 
442        153             64000             64000             64000             80588             0                 
443        152             64000             64000             64000             114640            0                 
444        151             64000             64000             64000             20603.6           0                 
445        150             64000             64000             64000             78729             0                 
446        149             64000             64000             64000             62503.6           0                 
447        148             64000             64000             64000             44820.4           0                 
448        147             64000             64000             64000             64221.9           0                 
449        146             64000             64000             64000             63632.4           0                 
450        145             64000             64000             64000             84669.6           0                 
451        144             64000             64000             64000             78860.9           0                 
452        143             64000             64000             64000             59686.9           0                 
453        142             64000             64000             64000             31851.8           0                 
454        157             64000             64000             64000             92665.8           0                 
455        140             64000             64000             64000             30621.9           0                 
456        139             64000             64000             64000             61034.9           0                 
457        138             64000             64000             64000             96475.7           0                 
458        137             64000             64000             64000             72217.2           0                 
459        136             64000             64000             64000             52311.7           0                 
460        135             64000             64000             64000             28188.2           0                 
461        134             64000             64000             64000             80213.3           0                 
462        133             64000             64000             64000             101914            0                 
463        132             64000             64000             64000             95341             0                 
464        131             64000             64000             64000             18564.8           0                 
465        130             64000             64000             64000             132502            0                 
466        129             64000             64000             64000             99013.1           0                 
467        128             64000             64000             64000             86980.5           0                 
468        127             64000             64000             64000             63606             0                 
469        172             64000             64000             64000             44006.8           0                 
470        187             64000             64000             64000             113039            0                 
471        186             64000             64000             64000             107622            0                 
472        185             64000             64000             64000             70331.1           0                 
473        184             64000             64000             64000             49557.3           0                 
474        183             64000             64000             64000             28440.6           0                 
475        182             64000             64000             64000             63267             0                 
476        181             64000             64000             64000             122339            0                 
477        180             64000             64000             64000             145445            0                 
478        179             64000             64000             64000             145881            0                 
479        178             64000             64000             64000             103012            0                 
480        177             64000             64000             64000             107069            0                 
481        176             64000             64000             64000             99264.8           0                 
482        175             64000             64000             64000             100538            0                 
483        174             64000             64000             64000             110747            0                 
484        173             64000             64000             64000             120075            0                 
485        1               64000             64000             64000             94200.6           0                 
486        171             64000             64000             64000             88943.9           0                 
487        170             64000             64000             64000             111608            0                 
488        169             64000             64000             64000             96452.4           0                 
489        168             64000             64000             64000             107616            0                 
490        167             64000             64000             64000             14825.8           0                 
491        166             64000             64000             64000             135475            0                 
492        165             64000             64000             64000             107901            0                 
493        164             64000             64000             64000             84488.4           0                 
494        163             64000             64000             64000             87126.1           0                 
495        162             64000             64000             64000             88373.9           0                 
496        161             64000             64000             64000             106979            0                 
497        160             64000             64000             64000             87040.6           0                 
498        159             64000             64000             64000             47266.1           0                 
499        158             64000             64000             64000             67095.3           0                 
avg_fct 83636.119640
avg_fct_small 86174.348936
avg_fct_large 84454.976280
99_small_fct 111792.284000
99_fct 88373.925000
flow_cnt 500
small_flow_cnt 250
large_flow_cnt 50
max_small_flow_index 250
min_large_flow_index 450
99_small_flow_index 247
99_flow_index 495
