Index     FlowId          Size              Sent              Recv              FCT               PfcDur            
110        376             64000             64000             64000             307634            0                 
111        296             64000             64000             64000             256596            0                 
112        295             64000             64000             64000             391978            0                 
113        294             64000             64000             64000             295535            0                 
114        293             64000             64000             64000             160787            0                 
115        292             64000             64000             64000             175439            0                 
116        291             64000             64000             64000             270592            0                 
117        290             64000             64000             64000             299457            0                 
118        289             64000             64000             64000             263938            0                 
119        288             64000             64000             64000             346344            0                 
120        287             64000             64000             64000             165917            0                 
121        286             64000             64000             64000             370241            0                 
122        285             64000             64000             64000             303221            0                 
123        284             64000             64000             64000             344316            0                 
124        283             64000             64000             64000             364403            0                 
125        454             64000             64000             64000             223618            0                 
126        469             64000             64000             64000             100680            0                 
127        468             64000             64000             64000             352127            0                 
128        467             64000             64000             64000             350245            0                 
129        466             64000             64000             64000             348110            0                 
130        465             64000             64000             64000             238536            0                 
131        464             64000             64000             64000             303764            0                 
132        463             64000             64000             64000             437869            0                 
133        462             64000             64000             64000             253484            0                 
134        461             64000             64000             64000             269729            0                 
135        460             64000             64000             64000             325967            0                 
136        459             64000             64000             64000             129919            0                 
137        458             64000             64000             64000             284809            0                 
138        457             64000             64000             64000             224106            0                 
139        456             64000             64000             64000             101636            0                 
140        455             64000             64000             64000             283318            0                 
141        470             64000             64000             64000             350707            0                 
142        453             64000             64000             64000             340423            0                 
143        452             64000             64000             64000             123117            0                 
144        451             64000             64000             64000             214442            0                 
145        450             64000             64000             64000             369752            0                 
146        449             64000             64000             64000             246535            0                 
147        448             64000             64000             64000             326559            0                 
148        447             64000             64000             64000             326320            0                 
149        446             64000             64000             64000             147537            0                 
150        445             64000             64000             64000             282858            0                 
151        444             64000             64000             64000             262867            0                 
152        443             64000             64000             64000             316212            0                 
153        442             64000             64000             64000             204752            0                 
154        441             64000             64000             64000             277833            0                 
155        440             64000             64000             64000             287439            0                 
156        439             64000             64000             64000             279830            0                 
157        485             64000             64000             64000             303737            0                 
158        500             64000             64000             64000             384551            0                 
159        499             64000             64000             64000             309688            0                 
160        498             64000             64000             64000             374574            0                 
161        497             64000             64000             64000             359728            0                 
162        496             64000             64000             64000             209786            0                 
163        495             64000             64000             64000             382455            0                 
164        494             64000             64000             64000             346488            0                 
165        493             64000             64000             64000             364264            0                 
166        492             64000             64000             64000             339690            0                 
167        491             64000             64000             64000             274868            0                 
168        490             64000             64000             64000             327552            0                 
169        489             64000             64000             64000             354077            0                 
170        488             64000             64000             64000             251179            0                 
171        487             64000             64000             64000             371348            0                 
172        486             64000             64000             64000             353145            0                 
173        438             64000             64000             64000             190296            0                 
174        484             64000             64000             64000             115492            0                 
175        483             64000             64000             64000             311463            0                 
176        482             64000             64000             64000             164948            0                 
177        481             64000             64000             64000             243620            0                 
178        480             64000             64000             64000             285016            0                 
179        479             64000             64000             64000             349962            0                 
180        478             64000             64000             64000             340835            0                 
181        477             64000             64000             64000             319715            0                 
182        476             64000             64000             64000             282774            0                 
183        475             64000             64000             64000             349028            0                 
184        474             64000             64000             64000             296064            0                 
185        473             64000             64000             64000             236807            0                 
186        472             64000             64000             64000             330383            0                 
187        471             64000             64000             64000             356986            0                 
188        391             64000             64000             64000             259118            0                 
189        406             64000             64000             64000             318918            0                 
190        405             64000             64000             64000             270823            0                 
191        404             64000             64000             64000             198268            0                 
192        403             64000             64000             64000             292361            0                 
193        402             64000             64000             64000             305715            0                 
194        401             64000             64000             64000             313190            0                 
195        400             64000             64000             64000             174621            0                 
196        399             64000             64000             64000             299823            0                 
197        398             64000             64000             64000             262855            0                 
198        397             64000             64000             64000             196800            0                 
199        396             64000             64000             64000             328268            0                 
200        395             64000             64000             64000             230061            0                 
201        394             64000             64000             64000             206081            0                 
202        393             64000             64000             64000             260550            0                 
203        392             64000             64000             64000             171743            0                 
204        407             64000             64000             64000             334333            0                 
205        390             64000             64000             64000             248245            0                 
206        389             64000             64000             64000             65314.8           0                 
207        388             64000             64000             64000             224229            0                 
208        387             64000             64000             64000             300037            0                 
209        386             64000             64000             64000             281313            0                 
210        385             64000             64000             64000             293439            0                 
211        384             64000             64000             64000             214788            0                 
212        383             64000             64000             64000             224988            0                 
213        382             64000             64000             64000             267287            0                 
214        381             64000             64000             64000             358014            0                 
215        380             64000             64000             64000             232058            0                 
216        379             64000             64000             64000             346593            0                 
217        378             64000             64000             64000             258533            0                 
218        377             64000             64000             64000             266592            0                 
219        422             64000             64000             64000             255478            0                 
220        437             64000             64000             64000             400980            0                 
221        436             64000             64000             64000             113101            0                 
222        435             64000             64000             64000             317689            0                 
223        434             64000             64000             64000             207532            0                 
224        433             64000             64000             64000             167637            0                 
225        432             64000             64000             64000             180421            0                 
226        431             64000             64000             64000             211980            0                 
227        430             64000             64000             64000             285594            0                 
228        429             64000             64000             64000             304045            0                 
229        428             64000             64000             64000             368680            0                 
230        427             64000             64000             64000             182030            0                 
231        426             64000             64000             64000             183002            0                 
232        425             64000             64000             64000             252334            0                 
233        424             64000             64000             64000             250728            0                 
234        423             64000             64000             64000             257002            0                 
235        251             64000             64000             64000             164867            0                 
236        421             64000             64000             64000             362474            0                 
237        420             64000             64000             64000             219644            0                 
238        419             64000             64000             64000             335818            0                 
239        418             64000             64000             64000             332811            0                 
240        417             64000             64000             64000             132728            0                 
241        416             64000             64000             64000             295328            0                 
242        415             64000             64000             64000             270242            0                 
243        414             64000             64000             64000             301326            0                 
244        413             64000             64000             64000             256458            0                 
245        412             64000             64000             64000             280554            0                 
246        411             64000             64000             64000             224198            0                 
247        410             64000             64000             64000             325599            0                 
248        409             64000             64000             64000             366477            0                 
249        408             64000             64000             64000             244681            0                 
250        79              64000             64000             64000             166590            0                 
251        94              64000             64000             64000             438767            0                 
252        93              64000             64000             64000             313716            0                 
253        92              64000             64000             64000             332138            0                 
254        91              64000             64000             64000             307094            0                 
255        90              64000             64000             64000             271664            0                 
256        89              64000             64000             64000             256896            0                 
257        88              64000             64000             64000             342346            0                 
258        87              64000             64000             64000             84655.6           0                 
259        86              64000             64000             64000             339545            0                 
260        85              64000             64000             64000             208362            0                 
261        84              64000             64000             64000             237950            0                 
262        83              64000             64000             64000             338825            0                 
263        82              64000             64000             64000             336561            0                 
264        81              64000             64000             64000             197097            0                 
265        80              64000             64000             64000             304995            0                 
266        95              64000             64000             64000             290979            0                 
267        78              64000             64000             64000             230197            0                 
268        77              64000             64000             64000             232226            0                 
269        76              64000             64000             64000             351900            0                 
270        75              64000             64000             64000             181386            0                 
271        74              64000             64000             64000             252966            0                 
272        73              64000             64000             64000             134604            0                 
273        72              64000             64000             64000             305611            0                 
274        71              64000             64000             64000             256441            0                 
275        70              64000             64000             64000             263787            0                 
276        69              64000             64000             64000             317864            0                 
277        68              64000             64000             64000             104649            0                 
278        67              64000             64000             64000             333663            0                 
279        66              64000             64000             64000             356604            0                 
280        65              64000             64000             64000             310359            0                 
281        64              64000             64000             64000             298069            0                 
282        110             64000             64000             64000             232482            0                 
283        125             64000             64000             64000             248763            0                 
284        124             64000             64000             64000             335885            0                 
285        123             64000             64000             64000             286603            0                 
286        122             64000             64000             64000             16061.1           0                 
287        121             64000             64000             64000             212592            0                 
288        120             64000             64000             64000             227222            0                 
289        119             64000             64000             64000             272497            0                 
290        118             64000             64000             64000             266290            0                 
291        117             64000             64000             64000             244841            0                 
292        116             64000             64000             64000             184257            0                 
293        115             64000             64000             64000             172687            0                 
294        114             64000             64000             64000             170320            0                 
295        113             64000             64000             64000             312858            0                 
296        112             64000             64000             64000             272753            0                 
297        111             64000             64000             64000             255523            0                 
298        63              64000             64000             64000             350512            0                 
299        109             64000             64000             64000             328122            0                 
300        108             64000             64000             64000             195323            0                 
301        107             64000             64000             64000             92765             0                 
302        106             64000             64000             64000             326439            0                 
303        105             64000             64000             64000             95481.9           0                 
304        104             64000             64000             64000             198475            0                 
305        103             64000             64000             64000             326820            0                 
306        102             64000             64000             64000             402470            0                 
307        101             64000             64000             64000             347325            0                 
308        100             64000             64000             64000             218759            0                 
309        99              64000             64000             64000             382321            0                 
310        98              64000             64000             64000             302404            0                 
311        97              64000             64000             64000             300732            0                 
312        96              64000             64000             64000             254840            0                 
313        16              64000             64000             64000             339943            0                 
314        31              64000             64000             64000             282713            0                 
315        30              64000             64000             64000             156984            0                 
316        29              64000             64000             64000             284322            0                 
317        28              64000             64000             64000             281458            0                 
318        27              64000             64000             64000             205706            0                 
319        26              64000             64000             64000             370123            0                 
320        25              64000             64000             64000             269087            0                 
321        24              64000             64000             64000             252253            0                 
322        23              64000             64000             64000             206210            0                 
323        22              64000             64000             64000             98310.5           0                 
324        21              64000             64000             64000             94124.8           0                 
325        20              64000             64000             64000             355097            0                 
326        19              64000             64000             64000             37044             0                 
327        18              64000             64000             64000             238622            0                 
328        17              64000             64000             64000             120589            0                 
329        32              64000             64000             64000             277990            0                 
330        15              64000             64000             64000             315920            0                 
331        14              64000             64000             64000             218957            0                 
332        13              64000             64000             64000             265834            0                 
333        12              64000             64000             64000             224996            0                 
334        11              64000             64000             64000             146125            0                 
335        10              64000             64000             64000             290936            0                 
336        9               64000             64000             64000             333981            0                 
337        8               64000             64000             64000             274642            0                 
338        7               64000             64000             64000             287128            0                 
339        6               64000             64000             64000             299246            0                 
340        5               64000             64000             64000             307753            0                 
341        4               64000             64000             64000             347179            0                 
342        3               64000             64000             64000             218388            0                 
343        2               64000             64000             64000             299852            0                 
344        47              64000             64000             64000             381678            0                 
345        62              64000             64000             64000             365464            0                 
346        61              64000             64000             64000             305489            0                 
347        60              64000             64000             64000             405228            0                 
348        59              64000             64000             64000             395426            0                 
349        58              64000             64000             64000             308337            0                 
350        57              64000             64000             64000             286193            0                 
351        56              64000             64000             64000             236008            0                 
352        55              64000             64000             64000             227153            0                 
353        54              64000             64000             64000             264686            0                 
354        53              64000             64000             64000             332712            0                 
355        52              64000             64000             64000             253131            0                 
356        51              64000             64000             64000             358566            0                 
357        50              64000             64000             64000             306459            0                 
358        49              64000             64000             64000             351401            0                 
359        48              64000             64000             64000             299935            0                 
360        126             64000             64000             64000             307389            0                 
361        46              64000             64000             64000             394808            0                 
362        45              64000             64000             64000             257423            0                 
363        44              64000             64000             64000             226279            0                 
364        43              64000             64000             64000             250617            0                 
365        42              64000             64000             64000             290656            0                 
366        41              64000             64000             64000             259511            0                 
367        40              64000             64000             64000             60283.2           0                 
368        39              64000             64000             64000             103736            0                 
369        38              64000             64000             64000             255447            0                 
370        37              64000             64000             64000             272334            0                 
371        36              64000             64000             64000             296259            0                 
372        35              64000             64000             64000             220029            0                 
373        34              64000             64000             64000             230635            0                 
374        33              64000             64000             64000             300941            0                 
375        204             64000             64000             64000             245972            0                 
376        219             64000             64000             64000             198276            0                 
377        218             64000             64000             64000             270108            0                 
378        217             64000             64000             64000             160256            0                 
379        216             64000             64000             64000             185945            0                 
380        215             64000             64000             64000             219335            0                 
381        214             64000             64000             64000             231457            0                 
382        213             64000             64000             64000             344944            0                 
383        212             64000             64000             64000             234916            0                 
384        211             64000             64000             64000             261641            0                 
385        210             64000             64000             64000             80011.7           0                 
386        209             64000             64000             64000             180996            0                 
387        208             64000             64000             64000             232751            0                 
388        207             64000             64000             64000             245014            0                 
389        206             64000             64000             64000             197781            0                 
390        205             64000             64000             64000             318557            0                 
391        220             64000             64000             64000             279539            0                 
392        203             64000             64000             64000             177202            0                 
393        202             64000             64000             64000             289610            0                 
394        201             64000             64000             64000             300341            0                 
395        200             64000             64000             64000             283657            0                 
396        199             64000             64000             64000             274406            0                 
397        198             64000             64000             64000             277281            0                 
398        197             64000             64000             64000             292092            0                 
399        196             64000             64000             64000             265741            0                 
400        195             64000             64000             64000             118707            0                 
401        194             64000             64000             64000             300745            0                 
402        193             64000             64000             64000             66057.9           0                 
403        192             64000             64000             64000             221032            0                 
404        191             64000             64000             64000             244613            0                 
405        190             64000             64000             64000             293080            0                 
406        189             64000             64000             64000             295698            0                 
407        235             64000             64000             64000             172779            0                 
408        250             64000             64000             64000             361507            0                 
409        249             64000             64000             64000             298135            0                 
410        248             64000             64000             64000             264138            0                 
411        247             64000             64000             64000             292020            0                 
412        246             64000             64000             64000             320989            0                 
413        245             64000             64000             64000             160573            0                 
414        244             64000             64000             64000             271778            0                 
415        243             64000             64000             64000             307703            0                 
416        242             64000             64000             64000             173491            0                 
417        241             64000             64000             64000             311729            0                 
418        240             64000             64000             64000             352802            0                 
419        239             64000             64000             64000             255961            0                 
420        238             64000             64000             64000             365361            0                 
421        237             64000             64000             64000             261093            0                 
422        236             64000             64000             64000             321988            0                 
423        188             64000             64000             64000             274295            0                 
424        234             64000             64000             64000             284632            0                 
425        233             64000             64000             64000             185448            0                 
426        232             64000             64000             64000             98132.5           0                 
427        231             64000             64000             64000             277579            0                 
428        230             64000             64000             64000             283767            0                 
429        229             64000             64000             64000             258453            0                 
430        228             64000             64000             64000             369738            0                 
431        227             64000             64000             64000             232753            0                 
432        226             64000             64000             64000             209168            0                 
433        225             64000             64000             64000             337355            0                 
434        224             64000             64000             64000             345515            0                 
435        223             64000             64000             64000             233248            0                 
436        222             64000             64000             64000             86663.6           0                 
437        221             64000             64000             64000             204272            0                 
438        141             64000             64000             64000             343514            0                 
439        156             64000             64000             64000             123426            0                 
440        155             64000             64000             64000             127305            0                 
441        154             64000             64000             64000             253913            0                 
442        153             64000             64000             64000             262058            0                 
443        152             64000             64000             64000             347749            0                 
444        151             64000             64000             64000             141009            0                 
445        150             64000             64000             64000             226265            0                 
446        149             64000             64000             64000             225464            0                 
447        148             64000             64000             64000             237458            0                 
448        147             64000             64000             64000             200791            0                 
449        146             64000             64000             64000             199186            0                 
450        145             64000             64000             64000             267095            0                 
451        144             64000             64000             64000             275618            0                 
452        143             64000             64000             64000             220511            0                 
453        142             64000             64000             64000             92836.7           0                 
454        157             64000             64000             64000             304342            0                 
455        140             64000             64000             64000             132699            0                 
456        139             64000             64000             64000             183899            0                 
457        138             64000             64000             64000             288182            0                 
458        137             64000             64000             64000             187938            0                 
459        136             64000             64000             64000             185563            0                 
460        135             64000             64000             64000             173304            0                 
461        134             64000             64000             64000             260020            0                 
462        133             64000             64000             64000             336025            0                 
463        132             64000             64000             64000             284110            0                 
464        131             64000             64000             64000             107897            0                 
465        130             64000             64000             64000             396124            0                 
466        129             64000             64000             64000             307050            0                 
467        128             64000             64000             64000             254197            0                 
468        127             64000             64000             64000             216788            0                 
469        172             64000             64000             64000             134948            0                 
470        187             64000             64000             64000             371783            0                 
471        186             64000             64000             64000             346784            0                 
472        185             64000             64000             64000             300016            0                 
473        184             64000             64000             64000             244911            0                 
474        183             64000             64000             64000             139063            0                 
475        182             64000             64000             64000             269359            0                 
476        181             64000             64000             64000             348947            0                 
477        180             64000             64000             64000             421663            0                 
478        179             64000             64000             64000             417001            0                 
479        178             64000             64000             64000             391068            0                 
480        177             64000             64000             64000             333354            0                 
481        176             64000             64000             64000             314883            0                 
482        175             64000             64000             64000             333978            0                 
483        174             64000             64000             64000             331014            0                 
484        173             64000             64000             64000             378783            0                 
485        1               64000             64000             64000             324581            0                 
486        171             64000             64000             64000             289028            0                 
487        170             64000             64000             64000             343548            0                 
488        169             64000             64000             64000             257147            0                 
489        168             64000             64000             64000             346528            0                 
490        167             64000             64000             64000             47739.2           0                 
491        166             64000             64000             64000             402935            0                 
492        165             64000             64000             64000             344333            0                 
493        164             64000             64000             64000             289147            0                 
494        163             64000             64000             64000             246406            0                 
495        162             64000             64000             64000             261192            0                 
496        161             64000             64000             64000             338340            0                 
497        160             64000             64000             64000             262265            0                 
498        159             64000             64000             64000             147416            0                 
499        158             64000             64000             64000             244371            0                 
avg_fct 267744.971278
avg_fct_small 274752.553864
avg_fct_large 273934.616500
99_small_fct 325598.943000
99_fct 261192.492000
flow_cnt 500
small_flow_cnt 250
large_flow_cnt 50
max_small_flow_index 250
min_large_flow_index 450
99_small_flow_index 247
99_flow_index 495
